image_page,level,chinese,english,code,confidence,malignant_primary,malignant_secondary,in_situ,benign,uncertain_or_unspecified
42,4,转移性(M8070/6)-见肿瘤，继发性,"metastatic (M8070/6) - see Neoplasm, secondary",,0.9868273735046387,,,,,
42,3,滤泡旁细胞(M8510/3),parafollicular cell (M8510/3),,0.9723524451255798,,,,,
42,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9603458642959595,,,,,
42,4,未特指部位,unspecified site,C73,0.9755423665046692,,,,,
42,3,滤泡性(M8330/3),follicular (M8330/3),,0.9866281151771545,,,,,
42,4,高度分化(M8331/3),well differentiated (M8331/3),C73,0.9896087646484375,,,,,
42,4,中度分化(M8332/3),moderately differentiated (M8332/3),C73,0.9609884023666382,,,,,
42,4,伴有乳头状(混合性)(M8340/3),with papillary (mixed) (M8340/3),C73,0.964656412601471,,,,,
42,4,纯滤泡(M8331/3),pure follicle (M8331/3),C73,0.9728447794914246,,,,,
42,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9687104821205139,,,,,
42,4,未特指部位,unspecified site,C73,0.9905503392219543,,,,,
42,4,小梁性(M8332/3),trabecular (M8332/3),C73,0.9906461238861084,,,,,
42,3,卵泡细胞(M8620/3),granulosa cell (M8620/3),C56,0.9923014640808105,,,,,
42,3,毛基质(M8110/3)-见 肿瘤，皮肤，恶性,"pilomatrix (M8110/3) - see Neoplasm, skin, malignant",,0.9750173091888428,,,,,
42,3,梅克尔细胞(M8247/3)-见肿瘤，皮肤，恶性,"Merkel cell (M8247/3) - see Neoplasm, skin, malignant",,0.993347704410553,,,,,
43,3,弥漫型(M8145/3),diffuse type (M8145/3),,0.9628388285636902,,,,,
43,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9710172414779663,,,,,
43,4,未特指部位,unspecified site,C16.9,0.9710327982902527,,,,,
43,3,膜细胞(M8600/3),theca cell (M8600/3),C56,0.9847193956375122,,,,,
43,3,囊内(M8504/3),intracystic (M8504/3),,0.9954245090484619,,,,,
43,4,非浸润性(M8504/2)-见肿瘤，原位,"noninfiltrating (M8504/2) - see Neoplasm, in situ",,0.9796220660209656,,,,,
43,3,粘蛋白性(M8480/3),mucinous (M8480/3),,0.9773725271224976,,,,,
43,3,粘液表皮样(M8430/3),mucoepidermoid (M8430/3),,0.9821048974990845,,,,,
43,3,粘液样，粘液(M8480/3),"mucoid, mucous (M8480/3)",,0.9626312255859375,,,,,
43,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9839626550674438,,,,,
43,4,未特指部位,unspecified site,C75.1,0.9517243504524231,,,,,
43,4,细胞(M8300/3),cell (M8300/3),,0.9767475724220276,,,,,
43,3,膀胱上皮(M8120/3),urothelial (M8120/3),,0.9788632392883301,,,,,
43,3,胚胎性(M9070/3),embryonal (M9070/3),,0.9767199754714966,,,,,
43,4,伴有畸胎瘤，混合性(M9081/3),"with teratoma, mixed (M9081/3)",,0.9866459369659424,,,,,
43,4,多胚型(M9072/3),polyembryonal type (M9072/3),,0.9644226431846619,,,,,
43,4,肝,liver,C22.7,0.9079630374908447,,,,,
43,4,合并绒毛膜癌(M9101/3),combined with choriocarcinoma (M9101/3),,0.9758846163749695,,,,,
43,4,婴儿型(M9071/3),infantile type (M9071/3),,0.9865986704826355,,,,,
43,3,皮肤附属物(M8390/3)-见肿瘤，皮肤，恶性,"skin appendage (M8390/3) - see Neoplasm, skin, malignant",,0.9807578325271606,,,,,
43,3,皮脂腺(M8410/3)-见肿瘤，皮肤，恶性,"sebaceous (M8410/3) - see Neoplasm, skin malignant",,0.985479474067688,,,,,
43,3,球状细胞(M8010/3),spheroidal cell (M8010/3),,0.9851360321044922,,,,,
43,3,绒毛膜(M9100/3),chorionic (M9100/3),,0.9665650129318237,,,,,
43,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9736460447311401,,,,,
43,4,未特指部位,unspecified site,,0.9055086970329285,,,,,
43,5,男性,male,C62.9,0.9242650270462036,,,,,
43,5,女性,female,C58,0.8199538588523865,,,,,
43,3,绒毛状(M8262/3),villous (M8262/3),,0.9922997951507568,,,,,
43,3,乳头状(M8050/3),papillary (M8050/3),,0.9820722341537476,,,,,
43,4,伴有滤泡性(混合性)(M8340/3),with follicular (mixed)(M8340/3),C73,0.9760245084762573,,,,,
43,4,表皮样(M8052/3),epidermoid (M8052/3),,0.9774450659751892,,,,,
43,4,导管内(非浸润性)(M8503/2),intraductal (noninfiltrating) (M8503/2),,0.9665836095809937,,,,,
43,5,伴有侵袭(M8503/3),with invasion (M8503/3),,0.96169513463974,,,,,
43,5,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9712179899215698,,,,,
43,4,未特指部位,unspecified site,C50.9,0.9563836455345154,,,,,
43,4,乳房,breast,D05.1,0.9258435368537903,,,,,
43,4,特指部位NEC-见肿瘤，原位,"specified site NEC - see Neoplasm, in situ",,0.9834692478179932,,,,,
43,4,未特指部位,unspecified site,D05.1,0.9545138478279114,,,,,
44,4,浆液性(M8460/3),serous (M8460/3),,0.983687698841095,,,,,
44,5,表面(M8461/3),surface (M8461/3),,0.9668130278587341,,,,,
44,6,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9562147855758667,,,,,
44,5,未特指部位,unspecified site,C56,0.9045305848121643,,,,,
44,5,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9337188005447388,,,,,
44,5,未特指部位,unspecified site,C56,0.9783794283866882,,,,,
44,4,鳞状细胞(M8052/3),squamous cell (M8052/3),,0.9632560014724731,,,,,
44,4,滤泡性变异(M8340/3),follicular variant (M8340/3),C73,0.989126443862915,,,,,
44,4,移行细胞(M8130/3),transitional cell (M8130/3),,0.98061603307724,,,,,
44,3,乳头状囊性(M8450/3),papillocystic (M8450/3),,0.9932438731193542,,,,,
44,4,特指部位-见肿瘤，恶性,"specified site- see Neoplasm, malignant",,0.9534018039703369,,,,,
44,4,未特指部位,unspecified site,C56,0.9229333996772766,,,,,
44,3,鳃或鳃源性,branchial or branchiogenic,C10.4,0.9953931570053101,,,,,
44,3,塞托利细胞(M8640/3),Sertoli cell (M8640/3),,0.9921103119850159,,,,,
44,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9669497013092041,,,,,
44,4,未特指部位,unspecified site,C62.9,0.933922529220581,,,,,
44,5,男性,male,C62.9,0.9653245210647583,,,,,
44,5,女性,female,C56,0.9040327072143555,,,,,
44,3,筛状(M8201/3),cribriform (M8201/3),,0.9855955243110657,,,,,
44,3,上皮-肌上皮(M8562/3),epithelial-myoepithelial (M8562/3),,0.9804432392120361,,,,,
44,3,上皮内(M8010/2)-见肿瘤，原位,"intraepithelial (M8010/2) - see Neoplasm, in situ",,0.9850035905838013,,,,,
44,4,鳞状细胞(M8070/2)-见肿瘤，原位,"squamous cell (M8070/2) - see Neoplasm, in situ",,0.9860327839851379,,,,,
44,3,神经内分泌(M8246/3),neuroendocrine (M8246/3),C80,0.9807460308074951,,,,,
44,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9838137030601501,,,,,
44,3,肾上腺皮质(M8370/3),adrenal cortical (M8370/3),C74.0,0.9657520055770874,,,,,
44,3,肾细胞(M8312/3),renal cell (M8312/3),C64,0.9929386973381042,,,,,
44,3,施明克(M8082/3)-见肿瘤，鼻咽，恶性,"Schmincke (M8082/3) - see Neoplasm, nasopharynx, malignant",,0.9861290454864502,,,,,
44,3,施奈德(M8121/3),Schneiderian (M8121/3),,0.9686117768287659,,,,,
44,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9714403748512268,,,,,
44,4,未特指部位,unspecified site,C30.0,0.9818505644798279,,,,,
44,3,实体(M8230/3),solid (M8230/3),,0.9842435121536255,,,,,
44,3,嗜碱-嗜酸细胞，混合性(M8281/3),"basophil-acidophil, mixed (M8281/3)",,0.9921477437019348,,,,,
44,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9842960834503174,,,,,
44,4,未特指部位,unspecified site,C75.1,0.9661937952041626,,,,,
44,3,嗜碱细胞性(M8300/3),basophil (M8300/3),,0.9829670786857605,,,,,
44,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9567330479621887,,,,,
44,4,未特指部位,unspecified site,C75.1,0.9639355540275574,,,,,
44,3,嗜酸-嗜碱细胞，混合性(M8281/3),"acidophil-basophil, mixed (M8281/3)",,0.9900987148284912,,,,,
44,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9773766398429871,,,,,
44,4,未特指部位,unspecified site,C75.1,0.9933421611785889,,,,,
44,3,嗜酸瘤细胞性(M8290/3),oncocytic (M8290/3),,0.9841170310974121,,,,,
45,3,嗜酸性粒细胞(M8280/3),"acidophil, eosinophil (M8280/3)",,0.9817794561386108,,,,,
45,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9753674268722534,,,,,
45,4,未特指部位,unspecified site,C75.1,0.9329138398170471,,,,,
45,3,水样透明细胞(M8322/3),water-clear cell (M8322/3),C75.0,0.9893903136253357,,,,,
45,3,髓样(M8510/3),medullary (M8510/3),,0.9547830820083618,,,,,
45,4,伴有,with,,0.7739273309707642,,,,,
45,5,淀粉样间质(M8511/3),amyloid stroma (M8511/3),,0.9682912826538086,,,,,
45,6,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.952677309513092,,,,,
45,6,未特指部位,unspecified site,C73,0.9301505088806152,,,,,
45,5,淋巴样间质(M8512/3),lymphoid stroma (M8512/3),,0.9791098237037659,,,,,
45,6,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9714339971542358,,,,,
45,6,未特指部位(女性),unspecified site (female),C50.9,0.9722175598144531,,,,,
45,3,梭形细胞(M8032/3),spindle cell (M8032/3),,0.9829574227333069,,,,,
45,4,伴有巨细胞(M8030/3),with giant cell (M8030/3),,0.9687756299972534,,,,,
45,3,透明细胞(中肾样)(M8310/3),clear cell (mesonephroid) (M8310/3),,0.9856865406036377,,,,,
45,3,未分化(M8020/3),undifferentiated (M8020/3),,0.9822521805763245,,,,,
45,3,沃尔夫管(M9110/3),wolffian duct (M9110/3),,0.9908117651939392,,,,,
45,3,无包膜硬化性(M8350/3),nonencapsulated sclerosing (M8350/3),C73,0.9751132130622864,,,,,
45,3,细支气管(M8250/3)-见肿瘤，肺，恶性,"bronchiolar (M8250/3) - see Neoplasm, lung, malignant",,0.9845837950706482,,,,,
45,3,纤维上皮性，基底细胞(M8093/3)-见肿瘤，皮肤，恶性,"fibroepithelial, basal cell (M8093/3) - see Neoplasm, skin, malignant",,0.988725483417511,,,,,
45,3,嫌色细胞(M8270/3),chromophobe (M8270/3),,0.9975342154502869,,,,,
45,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9753548502922058,,,,,
45,4,未特指部位,unspecified site,C75.1,0.9784793257713318,,,,,
45,3,腺鳞(M8560/3),adenosquamous (M8560/3),,0.985590934753418,,,,,
45,3,腺泡(细胞)(M8550/3),"acinar, acinic (cell) (M8550/3)",,0.9853549003601074,,,,,
45,3,腺样,adenoid,,0.9721648097038269,,,,,
45,4,鳞状细胞(M8075/3),squamous cell (M8075/3),,0.9778997898101807,,,,,
45,4,囊性(M8200/3),cystic (M8200/3),,0.9780417084693909,,,,,
45,3,腺样囊性(M8200/3),adenocystic (M8200/3),,0.9718319177627563,,,,,
45,3,小管性(M8211/3),tubular (M8211/3),,0.9806426167488098,,,,,
45,3,小管性，浸润性(M8521/3),"ductular, infiltrating (M8521/3)",,0.9856846928596497,,,,,
45,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9843600988388062,,,,,
45,4,未特指部位,unspecified site,C50.9,0.9769049286842346,,,,,
45,3,小梁性(M8190/3),trabecular (M8190/3),,0.974958062171936,,,,,
45,3,小细胞(M8041/3),small cell (M8041/3),,0.9810029864311218,,,,,
45,4,大细胞(M8045/3),large cell (M8045/3),,0.974687933921814,,,,,
45,5,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9597616791725159,,,,,
45,5,未特指部位,unspecified site,C34.9,0.9600986242294312,,,,,
45,4,鳞状细胞，非角化的(M8073/3),"squamous cell, nonkeratinizing (M8073/3)",,0.9943726658821106,,,,,
46,4,梭形细胞(M8043/3),fusiform cell (M8043/3),,0.9723566770553589,,,,,
46,5,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9763645529747009,,,,,
46,5,未特指部位,unspecified site,C34.9,0.973848283290863,,,,,
46,4,中间细胞(M8044/3),intermediate cell (M8044/3),,0.9808736443519592,,,,,
46,5,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9787461161613464,,,,,
46,5,未特指部位,unspecified site,C34.9,0.9746043682098389,,,,,
46,3,小叶性(浸润性)(M8520/3),lobular (infiltrating) (M8520/3),,0.995496392250061,,,,,
46,4,伴有导管内(M8522/3),with intraductal (M8522/3),,0.9699364900588989,,,,,
46,5,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9802682995796204,,,,,
46,5,未特指部位,unspecified site,C50.9,0.9788253307342529,,,,,
46,4,非浸润性(M8520/2),noninfiltrating (M8520/2),,0.9655956625938416,,,,,
46,5,乳房,breast,D05.0,0.9507949352264404,,,,,
46,5,特指部位NEC-见肿瘤，原位,"specified site NEC - see Neoplasm, in situ",,0.97492915391922,,,,,
46,5,未特指部位,unspecified site,D05.0,0.9612931609153748,,,,,
46,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9684373140335083,,,,,
46,4,未特指部位(女性),unspecified site (female),C50.9,0.9903504252433777,,,,,
46,3,泄殖腔源性(M8124/3),cloacogenic (M8124/3),,0.9976181387901306,,,,,
46,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9742966294288635,,,,,
46,4,未特指部位,unspecified site,C21.2,0.9911139607429504,,,,,
46,3,胸腺(M8580/3),thymic (M8580/3),C37,0.9550331830978394,,,,,
46,3,许特尔细胞(M8290/3),Hurthle cell (M8290/3),C73,0.9849128723144531,,,,,
46,3,牙源性(M9270/3),odontogenic (M9270/3),C41.1,0.9754195809364319,,,,,
46,4,上颌(骨),upper jaw (bone),C41.0,0.962630033493042,,,,,
46,3,炎性(M8530/3),inflammatory (M8530/3),,0.9721829891204834,,,,,
46,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9787406921386719,,,,,
46,4,未特指部位(女性),unspecified site (female),C50.9,0.9863090515136719,,,,,
46,3,燕麦细胞(M8042/3),oat cell (M8042/3),,0.9736964106559753,,,,,
46,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9672062993049622,,,,,
46,4,未特指部位,unspecified site,C34.9,0.9613344669342041,,,,,
46,3,胰岛细胞(M8150/3),islet cell (M8150/3),,0.9718634486198425,,,,,
46,4,伴有外分泌，混合性(M8154/3),"with exocrine, mixed (M8154/3)",,0.9787858724594116,,,,,
46,5,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9640000462532043,,,,,
46,5,未特指部位,unspecified site,C25.9,0.9773172736167908,,,,,
46,4,特指部位 NEC-见 肿瘤，恶性,"specified site NEC - see Neoplasm, malignant",,0.9583606719970703,,,,,
46,4,未特指部位,unspecified site,C25.4,0.9600495100021362,,,,,
46,4,胰腺,pancreas,C25.4,0.9746411442756653,,,,,
46,3,移行(细胞)(M8120/3),transitional (cell) (M8120/3),,0.9859963059425354,,,,,
46,4,乳头状(M8130/3),papillary (M8130/3),,0.9763937592506409,,,,,
46,4,梭形细胞(M8122/3),spindle cell (M8122/3),,0.9742520451545715,,,,,
46,3,异型(M8095/3)-见肿瘤，皮肤，恶性,"metatypical (M8095/3) - see Neoplasm, skin, malignant",,0.980090320110321,,,,,
47,3,印戒细胞(M8490/3),signet ringcell (M8490/3),,0.9939221143722534,,,,,
47,4,转移性(M8490/6)-见肿瘤，继发性,"metastatic (M8490/6)- see Neoplasm, secondary",,0.9883192181587219,,,,,
47,3,硬癌(M8141/3),scirrhous (M8141/3),,0.9836357831954956,,,,,
47,3,硬斑性，基底细胞(M8092/3)-见肿瘤，皮肤，恶性,"morphea, basal cell (M8092/3) - see Neoplasm, skin, malignant",,0.9855688214302063,,,,,
47,3,疣状(表皮样)(鳞状细胞)(M8051/3),verrucous (epidermoid)(squamous cell) (M8051/3),,0.9894194602966309,,,,,
47,3,幼年，乳房(M8502/3)-见肿瘤，乳房，恶性,"juvenile, breast (M8502/3) - see Neoplasm, breast, malignant",,0.9887906312942505,,,,,
47,3,圆细胞(M8041/3),round cell (M8041/3),,0.9871201515197754,,,,,
47,3,圆柱状(M8200/3),cylindroid (M8200/3),,0.9783028960227966,,,,,
47,3,支气管或支气管源性-见肿瘤，肺，恶性,"bronchial or bronchogenic - see Neoplasm, lung",,0.9761961102485657,,,,,
47,3,中后肾性(M9110/3),mesometanephric (M9110/3),,0.9887622594833374,,,,,
47,3,中肾性(M9110/3),mesonephric (M9110/3),,0.9865249991416931,,,,,
47,3,转移性(M8010/6)-见肿瘤，继发性,"metastatic (M8010/6) - see Neoplasm, secondary",,0.9871453642845154,,,,,
47,3,子宫内膜样(M8380/3),endometrioid (M8380/3),,0.977108895778656,,,,,
47,4,特指部位-见肿瘤，恶性,"specified site - see Neoplasm, malignant",,0.9746480584144592,,,,,
47,4,未特指部位,unspecified site,,0.8976842761039734,,,,,
47,5,男性,male,C61,0.8934950232505798,,,,,
47,5,女性,female,C56,0.882451593875885,,,,,
47,2,癌病,Carcinomatosis,,0.9999836683273315,,,,,
47,3,腹膜(M8010/6),peritonei (M8010/6),C78.6,0.9696007966995239,,,,,
47,3,特指部位NEC(M8010/3)-见肿瘤，恶性,"specified site NEC (M8010/3) - see Neoplasm, malignant",,0.9890254139900208,,,,,
47,3,未特指部位(M8010/6),unspecified site (M8010/6),C80,0.9952049851417542,,,,,
47,2,癌病恐怖,"Cancer(o)phobia, Carcinomaphobia",F45.2,0.9910500645637512,,,,,
47,2,癌肉瘤(M8980/3)-见肿瘤，恶性,"Carcinosarcoma (M8980/3) - see Neoplasm, malignant",,0.9977282285690308,,,,,
47,3,胚胎性(M8981/3)-见肿瘤，恶性,"embryonal (M8981/3) - see Neoplasm, malignant",,0.9771806597709656,,,,,
47,2,癌性(M8000/3)-见肿瘤，恶性,"Cancerous (M8000/3) - see Neoplasm, malignant",,0.9934489727020264,,,,,
47,2,癌症，癌瘤(M8000/3)-另见肿瘤，恶性,"Cancer (M8000/3) - see also Neoplasm, malignant",,0.9809370636940002,,,,,
47,2,注：当术语“癌症”被形容词或形容词短语所修饰并指明其形态学类型时，则应以具有该形容词或短语的“癌”的同样方式进行编码。因此，“鳞状细胞癌症”应以“癌”下所列的“鳞状细胞癌”的同样方式进行编码。,"Note: The term 'cancer', when modified by an adjective or adjectival phrase indicating a morphological type, should be coded in the same manner as 'carcinoma' with that adjective or phrase. Thus, 'squamous cell cancer' should be coded in the same manner as 'squamous cell carcinoma', which appears in the list under 'Carcinoma'.",,0.9794596433639526,,,,,
48,1,ǎi 矮,,,0.9609808921813965,,,,,
48,2,矮小,Shortness,,0.9744127988815308,,,,,
48,3,身材NEC(另见侏儒症),stature NEC (see also Dwarfism),E34.3,0.9909552335739136,,,,,
48,4,垂体性,"hypophyseal, pituitary",E23.0,0.9168912768363953,,,,,
48,4,季肋发育不全,hypochondroplastic,Q77.4,0.9263988137245178,,,,,
48,4,拉伦型[拉伦侏儒症],Laron-type,E34.3,0.9501098394393921,,,,,
48,4,洛兰-勒维[洛兰-勒维侏儒症],Lorain-Levi,E23.0,0.9853000044822693,,,,,
48,4,肾性,renal,N25.0,0.9789534211158752,,,,,
48,4,体质性,constitutional,E34.3,0.9687578082084656,,,,,
48,4,心理社会性,psychosocial,E34.3,0.9521907567977905,,,,,
48,4,营养性,nutritional,E45,0.9589251279830933,,,,,
48,4,致死性,thanatophoric,Q77.1,0.9461782574653625,,,,,
48,2,矮小，营养性,"Stunting, nutritional",E45,0.996168315410614,,,,,
48,2,矮妖精貌综合征,Leprechaunism,E34.8,0.9957271814346313,,,,,
48,1,ài 艾,,,0.9295818209648132,,,,,
48,2,艾-马综合征[艾伦-马斯特斯][阔韧带撕裂综合征],Allen-Masters syndrome,N83.8,0.999786376953125,,,,,
48,2,艾-希复征[艾迪生-希尔德][肾上腺脑白质营养不良],Addison-Schilder complex,E71.3,0.9330326914787292,,,,,
48,2,艾伯特综合征[跟腱炎],Albert's syndrome,M76.6,0.9948957562446594,,,,,
48,2,艾迪生 - 曾译名 阿狄森,Addison's,,0.8934953212738037,,,,,
48,3,瘢痕瘤,keloid,L94.0,0.960368812084198,,,,,
48,3,病(青铜色)或综合征,disease (bronze) or syndrome,E27.1,0.9831095337867737,,,,,
48,4,结核性,tuberculous,A18.7+ E35.1*,0.9443114399909973,,,,,
48,3,贫血[恶性贫血],anemia,D51.0,0.9665267467498779,,,,,
48,2,艾迪 -现译名 埃迪,Adie,,0.9107416272163391,,,,,
48,2,艾迪生病危象[肾上腺皮质危象],Addisonian crisis,E27.2,0.9992082715034485,,,,,
48,2,艾柯病毒，作为分类于他处疾病的原因,"Echovirus, as cause of disease classified elsewhere",B97.1,0.9873997569084167,,,,,
48,2,艾森门格 - 现译名 艾森门格尔,Eisenmenger,,0.9403553009033203,,,,,
48,2,艾森门格尔,Eisenmenger's,,0.9998567700386047,,,,,
48,3,复征或综合征,complex or syndrome,I27.8,0.9638938903808594,,,,,
48,3,缺陷,defect,Q21.8,0.9590691328048706,,,,,
48,2,艾希施泰特病[花斑癣],Eichstedt's disease,B36.0,0.9991204142570496,,,,,
48,2,艾滋病(相关复合征)[获得性免疫缺陷综合征](另见人(类)，免疫缺陷病毒[HIV]病),"AIDS (related complex), ARC (AIDS-related complex) (see also Human, immunodeficiency virus (HIV) disease)",B24,0.9888888001441956,,,,,
49,1,ài 爱,,,,,,,,
